CNPJ_CIA;DENOM_CIA;DT_REFER;CD_CVM;ID_DOC;VERSAO;stock.type;stock.class;qtd.issue
56.720.428/0001-63;INDUSTRIAS ROMI S.A.;2021-01-01;7510;105265;1;ON;0;73371377.9527559
56.720.428/0001-63;INDUSTRIAS ROMI S.A.;2021-01-01;7510;105265;1;PN;0;0
56.992.423/0001-90;BICICLETAS MONARK S.A.;2021-01-01;1694;104737;1;ON;0;454753.684769619
56.992.423/0001-90;BICICLETAS MONARK S.A.;2021-01-01;1694;104737;1;PN;0;0
58.119.199/0001-51;ODONTOPREV S.A.;2021-01-01;20125;105118;1;ON;0;531294397.838187
58.119.199/0001-51;ODONTOPREV S.A.;2021-01-01;20125;105118;1;PN;0;0
58.430.828/0001-60;BLAU FARMAC;2021-01-01;24627;104804;12;ON;0;179393937.142857
58.430.828/0001-60;BLAU FARMAC;2021-01-01;24627;104804;12;PN;0;0
59.105.999/0001-86;WHIRLPOOL S.A.;2021-01-01;14346;106006;2;ON;0;1024654125
59.105.999/0001-86;WHIRLPOOL S.A.;2021-01-01;14346;106006;2;PN;0;474624907.407407
59.285.411/0001-13;BCO PAN S.A.;2021-01-01;21199;105917;7;ON;0;0
59.285.411/0001-13;BCO PAN S.A.;2021-01-01;21199;105917;7;PN;0;547495481.996357
59.418.806/0001-47;NA;2021-01-01;NA;105396;1;ON;0;0
59.418.806/0001-47;NA;2021-01-01;NA;105396;1;PN;0;71995226.9710645
59.789.545/0001-71;POLPAR S.A.;2021-01-01;13447;105197;1;ON;0;0
59.789.545/0001-71;POLPAR S.A.;2021-01-01;13447;105197;1;PN;0;0
59.981.829/0001-65;NA;2021-01-01;NA;103652;2;ON;0;0
59.981.829/0001-65;NA;2021-01-01;NA;103652;2;PN;0;0
60.398.369/0004-79;PARANAPANEMA S.A.;2021-01-01;9393;105367;1;ON;0;43405368.1878866
60.398.369/0004-79;PARANAPANEMA S.A.;2021-01-01;9393;105367;1;PN;0;0
60.444.437/0001-46;LIGHT SERVICOS DE ELETRICIDADE S.A.;2021-01-01;8036;105933;11;ON;0;0
60.444.437/0001-46;LIGHT SERVICOS DE ELETRICIDADE S.A.;2021-01-01;8036;105933;11;PN;0;0
60.476.884/0001-87;MAHLE-METAL LEVE S.A.;2021-01-01;8575;105160;1;ON;0;128308393.333333
60.476.884/0001-87;MAHLE-METAL LEVE S.A.;2021-01-01;8575;105160;1;PN;0;0
60.500.139/0001-26;SARAIVA LIVREIROS S.A. - EM RECUPERA;2021-01-01;10472;105261;1;ON;0;20007207.5263104
60.500.139/0001-26;SARAIVA LIVREIROS S.A. - EM RECUPERA;2021-01-01;10472;105261;1;PN;0;25870574.6479707
60.537.263/0001-66;NA;2021-01-01;NA;105462;1;ON;0;193770265.757891
60.537.263/0001-66;NA;2021-01-01;NA;105462;1;PN;0;0
60.543.816/0001-93;JEREISSATI PARTICIPACOES S.A.;2021-01-01;8672;105371;1;ON;0;34771251
60.543.816/0001-93;JEREISSATI PARTICIPACOES S.A.;2021-01-01;8672;105371;1;PN;0;0
60.637.238/0001-54;INDUSTRIAS J B DUARTE S.A.;2021-01-01;12319;105157;2;ON;0;1673066
60.637.238/0001-54;INDUSTRIAS J B DUARTE S.A.;2021-01-01;12319;105157;2;PN;0;3346095
60.651.809/0001-05;SUZANO HOLDING S.A.;2021-01-01;9067;105541;1;ON;0;0
60.651.809/0001-05;SUZANO HOLDING S.A.;2021-01-01;9067;105541;1;PN;0;0
60.730.348/0001-66;CIA MELHORAMENTOS DE SAO PAULO;2021-01-01;3654;105510;1;ON;0;5618637.13798978
60.730.348/0001-66;CIA MELHORAMENTOS DE SAO PAULO;2021-01-01;3654;105510;1;PN;0;773349.691021447
60.746.948/0001-12;BCO BRADESCO S.A.;2021-01-01;906;105962;3;ON;0;4870579292.22486
60.746.948/0001-12;BCO BRADESCO S.A.;2021-01-01;906;105962;3;PN;0;4848500332.49229
60.770.336/0001-65;BCO ALFA DE INVESTIMENTO S.A.;2021-01-01;1384;106040;3;ON;0;53482127.6395072
60.770.336/0001-65;BCO ALFA DE INVESTIMENTO S.A.;2021-01-01;1384;106040;3;PN;0;35118455.4485663
60.840.055/0001-31;FLEURY S.A.;2021-01-01;21881;105842;2;ON;0;302892397
60.840.055/0001-31;FLEURY S.A.;2021-01-01;21881;105842;2;PN;0;0
60.851.615/0001-53;BARDELLA S.A. INDUSTRIAS MECANICAS;2021-01-01;1520;105264;1;ON;0;607190.531066936
60.851.615/0001-53;BARDELLA S.A. INDUSTRIAS MECANICAS;2021-01-01;1520;105264;1;PN;0;992805.762704976
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;2021-01-01;19348;105867;3;ON;0;4958290122.86816
60.872.504/0001-23;ITAU UNIBANCO HOLDING S.A.;2021-01-01;19348;105867;3;PN;0;4845844970.28161
60.884.319/0001-59;NORDON INDS METALURGICAS SA;2021-01-01;9083;105561;1;ON;0;6621450.51671167
60.884.319/0001-59;NORDON INDS METALURGICAS SA;2021-01-01;9083;105561;1;PN;0;0
60.894.730/0001-05;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2021-01-01;14320;106033;2;ON;0;705246158.89979
60.894.730/0001-05;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2021-01-01;14320;106033;2;PN;0;547836219.667944
60.933.603/0001-78;CESP - CIA ENERGETICA DE SAO PAULO;2021-01-01;2577;105258;2;ON;0;327502724.518436
60.933.603/0001-78;CESP - CIA ENERGETICA DE SAO PAULO;2021-01-01;2577;105258;2;PN;0;327502674.070244
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2021-01-01;4723;105588;1;ON;0;124014.084507042
61.022.042/0001-18;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2021-01-01;4723;105588;1;PN;0;248036.204059243
61.065.298/0001-02;MANGELS INDUSTRIAL S.A.;2021-01-01;8397;105385;1;ON;0;2210000
61.065.298/0001-02;MANGELS INDUSTRIAL S.A.;2021-01-01;8397;105385;1;PN;0;3715938.26823272
61.065.751/0001-80;ROSSI RESIDENCIAL S.A.;2021-01-01;16306;105622;1;ON;0;17153336.9705233
61.065.751/0001-80;ROSSI RESIDENCIAL S.A.;2021-01-01;16306;105622;1;PN;0;0
61.079.117/0001-05;ALPARGATAS S.A.;2021-01-01;10456;105212;1;ON;0;302010650.076784
61.079.117/0001-05;ALPARGATAS S.A.;2021-01-01;10456;105212;1;PN;0;286051534.134849
61.080.313/0001-91;COBRASMA S.A.;2021-01-01;4448;103765;1;ON;0;40304114.1428798
61.080.313/0001-91;COBRASMA S.A.;2021-01-01;4448;103765;1;PN;0;62280750.0448257
61.082.004/0001-50;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;2021-01-01;8427;105855;2;ON;0;269450.00387691
61.082.004/0001-50;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;2021-01-01;8427;105855;2;PN;0;538900.000622016
61.088.894/0001-08;CAMBUCI S.A.;2021-01-01;2100;104962;1;ON;0;42265080
61.088.894/0001-08;CAMBUCI S.A.;2021-01-01;2100;104962;1;PN;0;0
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2021-01-01;5762;105944;3;ON;0;61776574.9686921
61.092.037/0001-81;ETERNIT S.A. - EM RECUPERA;2021-01-01;5762;105944;3;PN;0;0
61.156.113/0001-75;IOCHPE MAXION S.A.;2021-01-01;11932;105303;1;ON;0;153719600.97286
61.156.113/0001-75;IOCHPE MAXION S.A.;2021-01-01;11932;105303;1;PN;0;0
61.156.931/0001-78;SIDERURGICA J. L. ALIPERTI S.A.;2021-01-01;12823;105922;3;ON;0;6251.17150890347
61.156.931/0001-78;SIDERURGICA J. L. ALIPERTI S.A.;2021-01-01;12823;105922;3;PN;0;12345.5233291299
61.186.680/0001-74;BANCO BMG S/A;2021-01-01;24600;106029;2;ON;0;398585350.318471
61.186.680/0001-74;BANCO BMG S/A;2021-01-01;24600;106029;2;PN;0;184536248.550978
61.189.288/0001-89;MARISA LOJAS S.A.;2021-01-01;22055;105275;2;ON;0;261670551.01132
61.189.288/0001-89;MARISA LOJAS S.A.;2021-01-01;22055;105275;2;PN;0;0
61.351.532/0001-68;AZEVEDO E TRAVASSOS S.A.;2021-01-01;11975;105821;3;ON;0;6600013.017122
61.351.532/0001-68;AZEVEDO E TRAVASSOS S.A.;2021-01-01;11975;105821;3;PN;0;13200013.0617958
61.374.161/0001-30;BAUMER S.A.;2021-01-01;1562;105399;1;ON;0;4904158.41584158
61.374.161/0001-30;BAUMER S.A.;2021-01-01;1562;105399;1;PN;0;4900054.64480874
61.486.650/0001-83;DIAGNOSTICOS DA AMERICA S.A.;2021-01-01;19623;105722;5;ON;0;548303453.525641
61.486.650/0001-83;DIAGNOSTICOS DA AMERICA S.A.;2021-01-01;19623;105722;5;PN;0;0
61.532.644/0001-15;ITAUSA INVESTIMENTOS ITAU S.A.;2021-01-01;7617;105958;2;ON;0;2889839681.97784
61.532.644/0001-15;ITAUSA INVESTIMENTOS ITAU S.A.;2021-01-01;7617;105958;2;PN;0;5520985921.08963
61.584.140/0001-49;REDE ENERGIA PARTICIPA;2021-01-01;3190;105590;1;ON;0;2087406279.06977
61.584.140/0001-49;REDE ENERGIA PARTICIPA;2021-01-01;3190;105590;1;PN;0;0
61.585.865/0001-51;RAIA DROGASIL S.A.;2021-01-01;5258;105352;1;ON;0;1651930002.80345
61.585.865/0001-51;RAIA DROGASIL S.A.;2021-01-01;5258;105352;1;PN;0;0
61.695.227/0001-93;ELETROPAULO METROP. ELET. SAO PAULO S.A.;2021-01-01;14176;105664;1;ON;0;0
61.695.227/0001-93;ELETROPAULO METROP. ELET. SAO PAULO S.A.;2021-01-01;14176;105664;1;PN;0;0
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2021-01-01;15636;105393;1;ON;0;102146875
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2021-01-01;15636;105393;1;PN;0;28699264.7058824
62.002.886/0001-60;SAO PAULO TURISMO S.A.;2021-01-01;9415;105164;1;ON;0;8543896.04470544
62.002.886/0001-60;SAO PAULO TURISMO S.A.;2021-01-01;9415;105164;1;PN;0;8543894.39153708
62.144.175/0001-20;BCO PINE S.A.;2021-01-01;20567;105424;1;ON;0;0
62.144.175/0001-20;BCO PINE S.A.;2021-01-01;20567;105424;1;PN;0;72579922.4266944
62.232.889/0001-90;BCO DAYCOVAL S.A.;2021-01-01;20796;105296;2;ON;0;0
62.232.889/0001-90;BCO DAYCOVAL S.A.;2021-01-01;20796;105296;2;PN;0;0
62.307.848/0001-15;BANCO RCI BRASIL S.A.;2021-01-01;21466;105183;1;ON;0;0
62.307.848/0001-15;BANCO RCI BRASIL S.A.;2021-01-01;21466;105183;1;PN;0;0
62.984.091/0001-02;NA;2021-01-01;NA;105869;2;ON;0;381822234.376425
62.984.091/0001-02;NA;2021-01-01;NA;105869;2;PN;0;0
64.904.295/0001-03;CAMIL ALIMENTOS S.A.;2021-02-28;24228;102755;6;ON;0;370000001.909431
64.904.295/0001-03;CAMIL ALIMENTOS S.A.;2021-02-28;24228;102755;6;PN;0;0
65.654.303/0001-73;DIBENS LEASING S.A. - ARREND.MERCANTIL;2021-01-01;14214;105865;2;ON;0;0
65.654.303/0001-73;DIBENS LEASING S.A. - ARREND.MERCANTIL;2021-01-01;14214;105865;2;PN;0;0
67.010.660/0001-24;RNI NEG;2021-01-01;20451;105126;1;ON;0;43769808.4184661
67.010.660/0001-24;RNI NEG;2021-01-01;20451;105126;1;PN;0;0
67.571.414/0001-41;VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERA;2021-01-01;20702;105269;1;ON;0;106507317
67.571.414/0001-41;VIVER INCORPORADORA E CONSTRUTORA S.A.;2021-01-01;20702;105269;1;ON;0;106507317
67.571.414/0001-41;VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERA;2021-01-01;20702;105269;1;PN;0;0
67.571.414/0001-41;VIVER INCORPORADORA E CONSTRUTORA S.A.;2021-01-01;20702;105269;1;PN;0;0
67.620.377/0001-14;MINERVA S.A.;2021-01-01;20931;105350;1;ON;0;549634764.492754
67.620.377/0001-14;MINERVA S.A.;2021-01-01;20931;105350;1;PN;0;0
71.208.516/0001-74;ALGAR TELECOM S/A;2021-01-01;21032;105468;1;ON;0;295019811.034319
71.208.516/0001-74;ALGAR TELECOM S/A;2021-01-01;21032;105468;1;PN;0;0
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;2021-01-01;21148;105513;1;ON;0;104340694.595181
71.476.527/0001-35;CONSTRUTORA TENDA S.A.;2021-01-01;21148;105513;1;PN;0;0
71.673.990/0001-77;NATURA COSMETICOS S.A.;2021-01-01;19550;105847;2;ON;0;0
71.673.990/0001-77;NATURA COSMETICOS S.A.;2021-01-01;19550;105847;2;PN;0;0
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2021-01-01;14460;106041;3;ON;0;399740635.64615
73.178.600/0001-18;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2021-01-01;14460;106041;3;PN;0;0
73.903.718/0001-61;SNB PARTICIPACOES SA;2021-01-01;14303;105166;1;ON;0;0
73.903.718/0001-61;SNB PARTICIPACOES SA;2021-01-01;14303;105166;1;PN;0;0
75.315.333/0001-09;ATACAD;2021-01-01;24171;104939;1;ON;0;1985292394.8529
75.315.333/0001-09;ATACAD;2021-01-01;24171;104939;1;PN;0;0
75.609.123/0001-23;OURO VERDE LOCACAO E SERVICO S.A.;2021-01-01;23280;105915;2;ON;0;0
75.609.123/0001-23;OURO VERDE LOCACAO E SERVICO S.A.;2021-01-01;23280;105915;2;PN;0;0
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;2021-01-01;14311;105918;2;ON;0;1054090445.66793
76.483.817/0001-20;CIA PARANAENSE DE ENERGIA - COPEL;2021-01-01;14311;105918;2;PN;0;1682463295.00197
76.484.013/0001-45;CIA SANEAMENTO DO PARANA - SANEPAR;2021-01-01;18627;106001;2;ON;0;503734923.128183
76.484.013/0001-45;CIA SANEAMENTO DO PARANA - SANEPAR;2021-01-01;18627;106001;2;PN;0;1007469764.46976
76.535.764/0001-43;OI S.A. - EM RECUPERA;2021-01-01;11312;105914;2;ON;0;6440493851.11111
76.535.764/0001-43;OI S.A. - EM RECUPERA;2021-01-01;11312;105914;2;PN;0;157727771.089822
78.876.950/0001-71;CIA HERING;2021-01-01;14761;105030;1;ON;0;162533937.837217
78.876.950/0001-71;CIA HERING;2021-01-01;14761;105030;1;PN;0;0
79.430.682/0001-22;NA;2021-01-01;NA;105287;1;ON;0;0
79.430.682/0001-22;NA;2021-01-01;NA;105287;1;PN;0;0
80.227.184/0001-66;METALGRAFICA IGUACU S.A.;2021-01-01;8605;103874;1;ON;0;80448.009019
80.227.184/0001-66;METALGRAFICA IGUACU S.A.;2021-01-01;8605;103874;1;PN;0;160896.004281333
81.243.735/0001-48;POSITIVO TECNOLOGIA S.A.;2021-01-01;20362;105638;1;ON;0;141812723.473837
81.243.735/0001-48;POSITIVO TECNOLOGIA S.A.;2021-01-01;20362;105638;1;PN;0;0
82.508.433/0001-17;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;2021-01-01;16861;105009;1;ON;0;400009067.827349
82.508.433/0001-17;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;2021-01-01;16861;105009;1;PN;0;399979495.591552
82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERA;2021-01-01;11223;105329;1;ON;0;0
82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERA;2021-01-01;11223;105329;1;PN;0;0
82.640.558/0001-04;KARSTEN S.A.;2021-01-01;4146;105665;1;ON;0;2845707.31707317
82.640.558/0001-04;KARSTEN S.A.;2021-01-01;4146;105665;1;PN;0;3328571.42857143
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2021-01-01;5380;104637;2;ON;0;22500000.1730769
82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2021-01-01;5380;104637;2;PN;0;22499999.8676471
82.901.000/0001-27;NA;2021-01-01;NA;105507;1;ON;0;327609629.865732
82.901.000/0001-27;NA;2021-01-01;NA;105507;1;PN;0;0
82.982.075/0001-80;TEXTIL RENAUXVIEW S.A.;2021-01-01;7544;105226;1;ON;0;1456603
82.982.075/0001-80;TEXTIL RENAUXVIEW S.A.;2021-01-01;7544;105226;1;PN;0;2802677
83.475.913/0001-91;NA;2021-01-01;NA;105518;1;ON;0;154545652.985075
83.475.913/0001-91;NA;2021-01-01;NA;105518;1;PN;0;0
83.878.892/0001-55;CENTRAIS ELET DE SANTA CATARINA S.A.;2021-01-01;2461;104957;1;ON;0;15526274.6548323
83.878.892/0001-55;CENTRAIS ELET DE SANTA CATARINA S.A.;2021-01-01;2461;104957;1;PN;0;23045187.9167509
84.429.695/0001-11;WEG S.A.;2021-01-01;5410;105146;1;ON;0;4197317972.95127
84.429.695/0001-11;WEG S.A.;2021-01-01;5410;105146;1;PN;0;0
84.683.374/0001-49;TUPY S.A.;2021-01-01;6343;105814;2;ON;0;144177498.540936
84.683.374/0001-49;TUPY S.A.;2021-01-01;6343;105814;2;PN;0;0
84.683.408/0001-03;DOHLER S.A.;2021-01-01;5207;105257;1;ON;0;54467959.1534705
84.683.408/0001-03;DOHLER S.A.;2021-01-01;5207;105257;1;PN;0;21177464.9686915
84.683.671/0001-94;WETZEL S.A. - EM RECUPERA;2021-01-01;11991;105335;1;ON;0;685998.551266319
84.683.671/0001-94;WETZEL S.A. EM RECUPERA;2021-01-01;11991;105335;1;ON;0;685998.551266319
84.683.671/0001-94;WETZEL S.A. - EM RECUPERA;2021-01-01;11991;105335;1;PN;0;1372002.00703007
84.683.671/0001-94;WETZEL S.A. EM RECUPERA;2021-01-01;11991;105335;1;PN;0;1372002.00703007
84.693.183/0001-68;SCHULZ S.A.;2021-01-01;14664;104643;1;ON;0;76346382.6201437
84.693.183/0001-68;SCHULZ S.A.;2021-01-01;14664;104643;1;PN;0;102341007.412528
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2021-01-01;15407;103340;2;ON;0;231387331.717824
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2021-01-01;15407;103340;2;PN;0;231387039.452752
85.778.074/0001-06;METALURGICA RIOSULENSE S.A.;2021-01-01;13439;105119;1;ON;0;0
85.778.074/0001-06;METALURGICA RIOSULENSE S.A.;2021-01-01;13439;105119;1;PN;0;240000.001372428
86.375.425/0001-09;METISA METALURGICA TIMBOENSE S.A.;2021-01-01;8753;104647;1;ON;0;4224308.94308943
86.375.425/0001-09;METISA METALURGICA TIMBOENSE S.A.;2021-01-01;8753;104647;1;PN;0;4925030.84415584
86.550.951/0001-50;POMIFRUTAS S/A;2021-01-01;19658;105202;1;ON;0;2001092.001092
86.550.951/0001-50;POMIFRUTAS S/A;2021-01-01;19658;105202;1;PN;0;0
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2021-01-01;10561;105955;2;ON;0;0
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2021-01-01;10561;105955;2;PN;0;432672
87.456.562/0001-22;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;2021-01-01;13285;105784;2;ON;0;10444526.0663507
87.456.562/0001-22;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;2021-01-01;13285;105784;2;PN;0;131367.195342301
87.762.563/0001-03;CIA HABITASUL DE PARTICIPACOES;2021-01-01;3298;105977;2;ON;0;0
87.762.563/0001-03;CIA HABITASUL DE PARTICIPACOES;2021-01-01;3298;105977;2;PN;0;5950344.42008366
88.610.126/0001-29;FRAS-LE S.A.;2021-01-01;6211;105926;2;ON;0;217566344.320306
88.610.126/0001-29;FRAS-LE S.A.;2021-01-01;6211;105926;2;PN;0;0
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2021-01-01;5312;105360;1;ON;0;2480260.00391553
88.610.191/0001-54;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2021-01-01;5312;105360;1;PN;0;0
88.611.835/0001-29;MARCOPOLO S.A.;2021-01-01;8451;105242;1;ON;0;341657768.662838
88.611.835/0001-29;MARCOPOLO S.A.;2021-01-01;8451;105242;1;PN;0;605280429.734129
88.613.658/0001-10;PETTENATI S.A. INDUSTRIA TEXTIL;2021-06-30;9539;98944;1;ON;0;16016924.1701215
88.613.658/0001-10;PETTENATI S.A. INDUSTRIA TEXTIL;2021-06-30;9539;98944;1;PN;0;32029564.0477857
89.086.144/0001-16;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;2021-01-01;14109;105994;2;ON;0;116506101.694915
89.086.144/0001-16;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;2021-01-01;14109;105994;2;PN;0;229257616.159009
89.096.457/0001-55;SLC AGRICOLA S.A.;2021-01-01;20745;105294;1;ON;0;190550528.634361
89.096.457/0001-55;SLC AGRICOLA S.A.;2021-01-01;20745;105294;1;PN;0;0
89.463.822/0001-12;LUPATECH S.A.;2021-01-01;20060;106008;2;ON;0;28477701
89.463.822/0001-12;LUPATECH S.A.;2021-01-01;20060;106008;2;PN;0;0
89.637.490/0001-45;KLABIN S.A.;2021-01-01;12653;105965;3;ON;0;2081928528.2167
89.637.490/0001-45;KLABIN S.A.;2021-01-01;12653;105965;3;PN;0;3536295768.81253
89.723.993/0001-33;CONSTRUTORA SULTEPA S.A.;2021-01-01;13030;105191;1;ON;0;7489719.80302862
89.723.993/0001-33;CONSTRUTORA SULTEPA S.A.;2021-01-01;13030;105191;1;PN;0;5110279.98048881
89.850.341/0001-60;GRENDENE S.A.;2021-01-01;19615;105271;1;ON;0;902127231.845436
89.850.341/0001-60;GRENDENE S.A.;2021-01-01;19615;105271;1;PN;0;0
90.400.888/0001-42;BCO SANTANDER (BRASIL) S.A.;2021-01-01;20532;105857;2;ON;0;3818695058.73702
90.400.888/0001-42;BCO SANTANDER (BRASIL) S.A.;2021-01-01;20532;105857;2;PN;0;3679870062.19374
90.441.460/0001-48;UNICASA IND;2021-01-01;22780;104934;1;ON;0;66086363.6843069
90.441.460/0001-48;UNICASA IND;2021-01-01;22780;104934;1;PN;0;0
91.333.666/0001-17;RECRUSUL S.A.;2021-01-01;12572;104987;1;ON;0;75824977.6186213
91.333.666/0001-17;RECRUSUL S.A.;2021-01-01;12572;104987;1;PN;0;75822565.7993683
91.495.499/0001-00;STARA S.A. - IND;2021-01-01;24201;104842;1;ON;0;0
91.495.499/0001-00;STARA S.A. - IND;2021-01-01;24201;104842;1;PN;0;0
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2021-01-01;6076;104746;1;ON;0;913827.649208282
91.669.747/0001-92;FINANSINOS S.A.- CREDITO FINANC E INVEST;2021-01-01;6076;104746;1;PN;0;0
91.983.056/0001-69;KEPLER WEBER S.A.;2021-01-01;7870;104906;1;ON;0;26311971.0389813
91.983.056/0001-69;KEPLER WEBER S.A.;2021-01-01;7870;104906;1;PN;0;0
92.012.467/0001-70;GRAZZIOTIN S.A.;2021-01-01;4537;105840;2;ON;0;8091392.69866882
92.012.467/0001-70;GRAZZIOTIN S.A.;2021-01-01;4537;105840;2;PN;0;11463167.699348
92.660.570/0001-26;TREVISA INVESTIMENTOS S.A.;2021-01-01;8192;105243;1;ON;0;2297999.94362383
92.660.570/0001-26;TREVISA INVESTIMENTOS S.A.;2021-01-01;8192;105243;1;PN;0;2898000.39509208
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2021-01-01;9342;105645;2;ON;0;137994416.100999
92.665.611/0001-77;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2021-01-01;9342;105645;2;PN;0;13485690.9100206
92.690.783/0001-09;METALURGICA GERDAU S.A.;2021-01-01;8656;105954;2;ON;0;789530798.611111
92.690.783/0001-09;METALURGICA GERDAU S.A.;2021-01-01;8656;105954;2;PN;0;789190010.17179
92.693.019/0001-89;PANATLANTICA S.A.;2021-01-01;94;104940;1;ON;0;17487079.4316066
92.693.019/0001-89;PANATLANTICA S.A.;2021-01-01;94;104940;1;PN;0;782694.995294566
92.702.067/0001-96;BCO ESTADO DO RIO GRANDE DO SUL S.A.;2021-01-01;1210;105946;2;ON;0;205316898.395722
92.702.067/0001-96;BCO ESTADO DO RIO GRANDE DO SUL S.A.;2021-01-01;1210;105946;2;PN;0;203919319.413772
92.715.812/0001-31;CIA ESTADUAL GER.TRANS.ENER.ELET-CEEE-GT;2021-01-01;3204;105902;3;ON;0;9517180.57663126
92.715.812/0001-31;CIA ESTADUAL GER.TRANS.ENER.ELET-CEEE-GT;2021-01-01;3204;105902;3;PN;0;164009.462452184
92.721.232/0001-57;BANRISUL ARMAZENS GERAIS SA;2021-01-01;15822;103347;2;ON;0;0
92.721.232/0001-57;BANRISUL ARMAZENS GERAIS SA;2021-01-01;15822;103347;2;PN;0;0
92.749.225/0001-63;HERCULES S.A. FABRICA DE TALHERES;2021-01-01;6629;105697;2;ON;0;171194.822638745
92.749.225/0001-63;HERCULES S.A. FABRICA DE TALHERES;2021-01-01;6629;105697;2;PN;0;338800.826240591
92.754.738/0001-62;LOJAS RENNER S.A.;2021-01-01;8133;105573;4;ON;0;898471042.213694
92.754.738/0001-62;LOJAS RENNER S.A.;2021-01-01;8133;105573;4;PN;0;0
92.781.335/0001-02;TAURUS ARMAS S.A.;2021-01-01;6173;105231;1;ON;0;46430193.6289819
92.781.335/0001-02;TAURUS ARMAS S.A.;2021-01-01;6173;105231;1;PN;0;53721895.9827017
92.791.243/0001-03;CELULOSE IRANI S.A.;2021-01-01;2429;105773;2;ON;0;256705834.546337
92.791.243/0001-03;IRANI PAPEL E EMBALAGEM S.A.;2021-01-01;2429;105773;2;ON;0;256705834.546337
92.791.243/0001-03;CELULOSE IRANI S.A.;2021-01-01;2429;105773;2;PN;0;0
92.791.243/0001-03;IRANI PAPEL E EMBALAGEM S.A.;2021-01-01;2429;105773;2;PN;0;0
92.802.784/0001-90;CIA RIOGRANDENSE DE SANEAMENTO;2021-01-01;16748;105539;1;ON;0;0
92.802.784/0001-90;CIA RIOGRANDENSE DE SANEAMENTO;2021-01-01;16748;105539;1;PN;0;0
92.934.215/0001-06;BANRISUL CART;2021-01-01;24554;106026;2;ON;0;0
92.934.215/0001-06;BANRISUL CART;2021-01-01;24554;106026;2;PN;0;0
93.828.986/0001-73;CEMEPE INVESTIMENTOS S.A.;2021-01-01;13854;105741;2;ON;0;35692.9999394363
93.828.986/0001-73;CEMEPE INVESTIMENTOS S.A.;2021-01-01;13854;105741;2;PN;0;35693.0000324286
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2021-01-01;1570;105427;1;ON;0;2850000
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2021-01-01;1570;105427;1;PN;0;2375296.43645538
96.298.013/0001-68;NA;2021-01-01;NA;105716;2;ON;0;0
96.298.013/0001-68;NA;2021-01-01;NA;105716;2;PN;0;0
96.418.264/0218-02;NA;2021-01-01;NA;105326;1;ON;0;187290336.371619
96.418.264/0218-02;NA;2021-01-01;NA;105326;1;PN;0;0
97.191.902/0001-94;CONSERVAS ODERICH S.A.;2021-01-01;4693;105276;1;ON;0;9830175.43859649
97.191.902/0001-94;CONSERVAS ODERICH S.A.;2021-01-01;4693;105276;1;PN;0;1429084.85856905
97.837.181/0001-47;DURATEX S.A.;2021-01-01;21091;105623;1;ON;0;691784506.240145
97.837.181/0001-47;DURATEX S.A.;2021-01-01;21091;105623;1;PN;0;0
