CNPJ_CIA;DENOM_CIA;DT_REFER;CD_CVM;ID_DOC;VERSAO;stock.type;stock.class;qtd.issued
11.094.546/0001-75;MULTIPLUS S.A.;2012-01-01;21946;24218;16;ON;0;161964306
11.094.546/0001-75;MULTIPLUS S.A.;2012-01-01;21946;24218;16;PN;0;0
11.094.546/0001-75;MULTIPLUS S.A.;2013-01-01;21946;33595;14;ON;0;161964306
11.094.546/0001-75;MULTIPLUS S.A.;2013-01-01;21946;33595;14;PN;0;0
11.094.546/0001-75;MULTIPLUS S.A.;2014-01-01;21946;47768;11;ON;0;162246573
11.094.546/0001-75;MULTIPLUS S.A.;2014-01-01;21946;47768;11;PN;0;0
11.094.546/0001-75;MULTIPLUS S.A.;2015-01-01;21946;54099;9;ON;0;162246573
11.094.546/0001-75;MULTIPLUS S.A.;2015-01-01;21946;54099;9;PN;0;0
11.094.546/0001-75;MULTIPLUS S.A.;2016-01-01;21946;62101;9;ON;0;162246573
11.094.546/0001-75;MULTIPLUS S.A.;2016-01-01;21946;62101;9;PN;0;0
11.094.546/0001-75;MULTIPLUS S.A.;2017-01-01;21946;74856;8;ON;0;162246573
11.094.546/0001-75;MULTIPLUS S.A.;2017-01-01;21946;74856;8;PN;0;0
11.094.546/0001-75;MULTIPLUS S.A.;2018-01-01;21946;82206;8;ON;0;162246573
11.094.546/0001-75;MULTIPLUS S.A.;2018-01-01;21946;82206;8;PN;0;0
11.396.633/0001-87;3A COMPANHIA SECURITIZADORA;2011-01-01;21954;7490;1;ON;0;1e+05
11.396.633/0001-87;3A COMPANHIA SECURITIZADORA;2011-01-01;21954;7490;1;PN;0;0
11.396.633/0001-87;3A COMPANHIA SECURITIZADORA;2011-01-01;21954;9797;2;ON;0;1e+05
11.396.633/0001-87;3A COMPANHIA SECURITIZADORA;2011-01-01;21954;9797;2;PN;0;0
11.396.633/0001-87;3A COMPANHIA SECURITIZADORA;2012-01-01;21954;18964;1;ON;0;1e+05
11.396.633/0001-87;3A COMPANHIA SECURITIZADORA;2012-01-01;21954;18964;1;PN;0;0
11.396.633/0001-87;3A COMPANHIA SECURITIZADORA;2013-01-01;21954;26712;1;ON;0;2e+05
11.396.633/0001-87;3A COMPANHIA SECURITIZADORA;2013-01-01;21954;26712;1;PN;0;0
11.396.633/0001-87;3A COMPANHIA SECURITIZADORA;2013-01-01;21954;29402;3;ON;0;0
11.396.633/0001-87;3A COMPANHIA SECURITIZADORA;2013-01-01;21954;29402;3;PN;0;0
11.396.633/0001-87;3A COMPANHIA SECURITIZADORA;2014-01-01;21954;41707;2;ON;0;265045
11.396.633/0001-87;3A COMPANHIA SECURITIZADORA;2014-01-01;21954;41707;2;PN;0;0
11.396.633/0001-87;3A COMPANHIA SECURITIZADORA;2015-01-01;21954;52478;2;ON;0;0
11.396.633/0001-87;3A COMPANHIA SECURITIZADORA;2015-01-01;21954;52478;2;PN;0;0
09.336.431/0001-06;AUTOPISTA REGIS BITTENCOURT SA;2010-01-01;21962;6986;3;ON;0;84001000
09.336.431/0001-06;AUTOPISTA REGIS BITTENCOURT SA;2010-01-01;21962;6986;3;PN;0;0
09.336.431/0001-06;AUTOPISTA REGIS BITTENCOURT SA;2011-01-01;21962;16856;4;ON;0;109747905
09.336.431/0001-06;AUTOPISTA REGIS BITTENCOURT SA;2011-01-01;21962;16856;4;PN;0;0
09.336.431/0001-06;AUTOPISTA REGIS BITTENCOURT SA;2012-01-01;21962;24017;6;ON;0;116095175
09.336.431/0001-06;AUTOPISTA REGIS BITTENCOURT SA;2012-01-01;21962;24017;6;PN;0;0
09.336.431/0001-06;AUTOPISTA REGIS BITTENCOURT SA;2013-01-01;21962;38196;9;ON;0;116095175
09.336.431/0001-06;AUTOPISTA REGIS BITTENCOURT SA;2013-01-01;21962;38196;9;PN;0;0
09.336.431/0001-06;AUTOPISTA REGIS BITTENCOURT SA;2014-01-01;21962;44794;8;ON;0;116095175
09.336.431/0001-06;AUTOPISTA REGIS BITTENCOURT SA;2014-01-01;21962;44794;8;PN;0;0
09.336.431/0001-06;AUTOPISTA REGIS BITTENCOURT SA;2015-01-01;21962;56824;12;ON;0;286654580
09.336.431/0001-06;AUTOPISTA REGIS BITTENCOURT SA;2015-01-01;21962;56824;12;PN;0;0
09.336.431/0001-06;AUTOPISTA REGIS BITTENCOURT SA;2016-01-01;21962;64326;8;ON;0;470809237
09.336.431/0001-06;AUTOPISTA REGIS BITTENCOURT SA;2016-01-01;21962;64326;8;PN;0;0
09.336.431/0001-06;AUTOPISTA REGIS BITTENCOURT SA;2017-01-01;21962;73912;4;ON;0;657300291
09.336.431/0001-06;AUTOPISTA REGIS BITTENCOURT SA;2017-01-01;21962;73912;4;PN;0;0
09.336.431/0001-06;AUTOPISTA REGIS BITTENCOURT SA;2018-01-01;21962;82178;9;ON;0;657300291
09.336.431/0001-06;AUTOPISTA REGIS BITTENCOURT SA;2018-01-01;21962;82178;9;PN;0;0
09.336.431/0001-06;AUTOPISTA REGIS BITTENCOURT SA;2019-01-01;21962;94123;6;ON;0;657300291
09.336.431/0001-06;AUTOPISTA REGIS BITTENCOURT SA;2019-01-01;21962;94123;6;PN;0;0
09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;2010-01-01;21970;7161;3;ON;0;25001003
09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;2010-01-01;21970;7161;3;PN;0;0
09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;2011-01-01;21970;16792;4;ON;0;131262965
09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;2011-01-01;21970;16792;4;PN;0;0
09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;2012-01-01;21970;24158;9;ON;0;159417665
09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;2012-01-01;21970;24158;9;PN;0;0
09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;2013-01-01;21970;38201;7;ON;0;159417665
09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;2013-01-01;21970;38201;7;PN;0;0
09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;2014-01-01;21970;45900;7;ON;0;242629494
09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;2014-01-01;21970;45900;7;PN;0;0
09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;2015-01-01;21970;56828;15;ON;0;378849088
09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;2015-01-01;21970;56828;15;PN;0;0
09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;2016-01-01;21970;64395;9;ON;0;684222394
09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;2016-01-01;21970;64395;9;PN;0;0
09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;2017-01-01;21970;75104;5;ON;0;1539096796
09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;2017-01-01;21970;75104;5;PN;0;0
09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;2018-01-01;21970;82031;7;ON;0;1566527197
09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;2018-01-01;21970;82031;7;PN;0;0
09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;2019-01-01;21970;93820;5;ON;0;1631549626
09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;2019-01-01;21970;93820;5;PN;0;0
09.326.342/0001-70;AUTOPISTA FERN;2010-01-01;21989;7400;3;ON;0;68001003
09.326.342/0001-70;AUTOPISTA FERN;2010-01-01;21989;7400;3;PN;0;0
09.326.342/0001-70;AUTOPISTA FERN;2011-01-01;21989;16837;5;ON;0;228001003
09.326.342/0001-70;AUTOPISTA FERN;2011-01-01;21989;16837;5;PN;0;0
09.326.342/0001-70;AUTOPISTA FERN;2012-01-01;21989;27967;7;ON;0;268131502
09.326.342/0001-70;AUTOPISTA FERN;2012-01-01;21989;27967;7;PN;0;0
09.326.342/0001-70;AUTOPISTA FERN;2013-01-01;21989;38163;8;ON;0;242823137
09.326.342/0001-70;AUTOPISTA FERN;2013-01-01;21989;38163;8;PN;0;0
09.326.342/0001-70;AUTOPISTA FERN;2014-01-01;21989;44782;6;ON;0;298590400
09.326.342/0001-70;AUTOPISTA FERN;2014-01-01;21989;44782;6;PN;0;0
09.326.342/0001-70;AUTOPISTA FERN;2015-01-01;21989;56823;14;ON;0;556743444
09.326.342/0001-70;AUTOPISTA FERN;2015-01-01;21989;56823;14;PN;0;0
09.326.342/0001-70;AUTOPISTA FERN;2016-01-01;21989;64904;9;ON;0;298590400
09.326.342/0001-70;AUTOPISTA FERN;2016-01-01;21989;64904;9;PN;0;0
09.326.342/0001-70;AUTOPISTA FERN;2017-01-01;21989;71354;3;ON;0;298590400
09.326.342/0001-70;AUTOPISTA FERN;2017-01-01;21989;71354;3;PN;0;0
09.326.342/0001-70;AUTOPISTA FERN;2018-01-01;21989;82070;9;ON;0;298590400
09.326.342/0001-70;AUTOPISTA FERN;2018-01-01;21989;82070;9;PN;0;0
09.326.342/0001-70;AUTOPISTA FERN;2019-01-01;21989;93944;4;ON;0;298590400
09.326.342/0001-70;AUTOPISTA FERN;2019-01-01;21989;93944;4;PN;0;0
09.313.969/0001-97;AUTOPISTA LITORAL SUL;2010-01-01;21997;7203;3;ON;0;51001000
09.313.969/0001-97;AUTOPISTA LITORAL SUL;2010-01-01;21997;7203;3;PN;0;0
09.313.969/0001-97;AUTOPISTA LITORAL SUL;2011-01-01;21997;16765;5;ON;0;51001000
09.313.969/0001-97;AUTOPISTA LITORAL SUL;2011-01-01;21997;16765;5;PN;0;0
09.313.969/0001-97;AUTOPISTA LITORAL SUL;2012-01-01;21997;23990;7;ON;0;188335406
09.313.969/0001-97;AUTOPISTA LITORAL SUL;2012-01-01;21997;23990;7;PN;0;0
09.313.969/0001-97;AUTOPISTA LITORAL SUL;2013-01-01;21997;38159;7;ON;0;188335406
09.313.969/0001-97;AUTOPISTA LITORAL SUL;2013-01-01;21997;38159;7;PN;0;0
09.313.969/0001-97;AUTOPISTA LITORAL SUL;2014-01-01;21997;46293;9;ON;0;188335406
09.313.969/0001-97;AUTOPISTA LITORAL SUL;2014-01-01;21997;46293;9;PN;0;0
09.313.969/0001-97;AUTOPISTA LITORAL SUL;2015-01-01;21997;56827;15;ON;0;190854749
09.313.969/0001-97;AUTOPISTA LITORAL SUL;2015-01-01;21997;56827;15;PN;0;0
09.313.969/0001-97;AUTOPISTA LITORAL SUL;2016-01-01;21997;65331;12;ON;0;190854749
09.313.969/0001-97;AUTOPISTA LITORAL SUL;2016-01-01;21997;65331;12;PN;0;0
09.313.969/0001-97;AUTOPISTA LITORAL SUL;2017-01-01;21997;72949;7;ON;0;190854749
09.313.969/0001-97;AUTOPISTA LITORAL SUL;2017-01-01;21997;72949;7;PN;0;0
09.313.969/0001-97;AUTOPISTA LITORAL SUL;2018-01-01;21997;82166;8;ON;0;190854749
09.313.969/0001-97;AUTOPISTA LITORAL SUL;2018-01-01;21997;82166;8;PN;0;0
09.313.969/0001-97;AUTOPISTA LITORAL SUL;2019-01-01;21997;93769;5;ON;0;190854749
09.313.969/0001-97;AUTOPISTA LITORAL SUL;2019-01-01;21997;93769;5;PN;0;0
09.324.949/0001-11;AUTOPISTA FLUMINENSE SA;2010-01-01;22004;6971;3;ON;0;63001003
09.324.949/0001-11;AUTOPISTA FLUMINENSE SA;2010-01-01;22004;6971;3;PN;0;0
09.324.949/0001-11;AUTOPISTA FLUMINENSE SA;2011-01-01;22004;16743;4;ON;0;75093130
09.324.949/0001-11;AUTOPISTA FLUMINENSE SA;2011-01-01;22004;16743;4;PN;0;0
09.324.949/0001-11;AUTOPISTA FLUMINENSE SA;2012-01-01;22004;27972;7;ON;0;102745995
09.324.949/0001-11;AUTOPISTA FLUMINENSE SA;2012-01-01;22004;27972;7;PN;0;0
09.324.949/0001-11;AUTOPISTA FLUMINENSE SA;2013-01-01;22004;38195;9;ON;0;105745395
09.324.949/0001-11;AUTOPISTA FLUMINENSE SA;2013-01-01;22004;38195;9;PN;0;0
09.324.949/0001-11;AUTOPISTA FLUMINENSE SA;2014-01-01;22004;44788;5;ON;0;160011942
09.324.949/0001-11;AUTOPISTA FLUMINENSE SA;2014-01-01;22004;44788;5;PN;0;0
09.324.949/0001-11;AUTOPISTA FLUMINENSE SA;2015-01-01;22004;56848;15;ON;0;273184693
09.324.949/0001-11;AUTOPISTA FLUMINENSE SA;2015-01-01;22004;56848;15;PN;0;0
09.324.949/0001-11;AUTOPISTA FLUMINENSE SA;2016-01-01;22004;64465;8;ON;0;510432565
09.324.949/0001-11;AUTOPISTA FLUMINENSE SA;2016-01-01;22004;64465;8;PN;0;0
09.324.949/0001-11;AUTOPISTA FLUMINENSE SA;2017-01-01;22004;73689;3;ON;0;625841370
09.324.949/0001-11;AUTOPISTA FLUMINENSE SA;2017-01-01;22004;73689;3;PN;0;0
09.324.949/0001-11;AUTOPISTA FLUMINENSE SA;2018-01-01;22004;83117;9;ON;0;658918293
09.324.949/0001-11;AUTOPISTA FLUMINENSE SA;2018-01-01;22004;83117;9;PN;0;0
09.324.949/0001-11;AUTOPISTA FLUMINENSE SA;2019-01-01;22004;93863;4;ON;0;658918293
09.324.949/0001-11;AUTOPISTA FLUMINENSE SA;2019-01-01;22004;93863;4;PN;0;0
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2010-01-01;22012;7369;12;ON;0;0
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2010-01-01;22012;7369;12;PN;0;0
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2011-01-01;22012;18164;22;ON;0;126152646
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2011-01-01;22012;18164;22;PN;0;0
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2012-01-01;22012;27964;16;ON;0;127104860
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2012-01-01;22012;27964;16;PN;0;0
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2013-01-01;22012;37572;27;ON;0;127490508
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2013-01-01;22012;37572;27;PN;0;0
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2014-01-01;22012;47038;16;ON;0;128057925
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2014-01-01;22012;47038;16;PN;0;0
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2015-01-01;22012;55520;25;ON;0;128057925
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2015-01-01;22012;55520;25;PN;0;0
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2016-01-01;22012;64713;9;ON;0;128057925
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2016-01-01;22012;64713;9;PN;0;0
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2017-01-01;22012;73844;11;ON;0;128057925
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2017-01-01;22012;73844;11;PN;0;0
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2018-01-01;22012;83932;16;ON;0;251642480
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2018-01-01;22012;83932;16;PN;0;0
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2019-01-01;22012;92798;9;ON;0;251642480
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2019-01-01;22012;92798;9;PN;0;0
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2020-01-01;22012;93787;2;ON;0;251642480
27.093.558/0001-15;MILLS ESTRUTURAS E SERVI;2020-01-01;22012;93787;2;PN;0;0
52.548.435/0001-79;JSL S.A.;2010-01-01;22020;7310;13;ON;0;198889656
52.548.435/0001-79;JSL S.A.;2010-01-01;22020;7310;13;PN;0;0
52.548.435/0001-79;JSL S.A.;2011-01-01;22020;18219;16;ON;0;198889656
52.548.435/0001-79;JSL S.A.;2011-01-01;22020;18219;16;PN;0;0
52.548.435/0001-79;JSL S.A.;2012-01-01;22020;26711;14;ON;0;198889656
52.548.435/0001-79;JSL S.A.;2012-01-01;22020;26711;14;PN;0;0
52.548.435/0001-79;JSL S.A.;2013-01-01;22020;38200;19;ON;0;216799134
52.548.435/0001-79;JSL S.A.;2013-01-01;22020;38200;19;PN;0;0
52.548.435/0001-79;JSL S.A.;2014-01-01;22020;46814;11;ON;0;216799134
52.548.435/0001-79;JSL S.A.;2014-01-01;22020;46814;11;PN;0;0
52.548.435/0001-79;JSL S.A.;2015-01-01;22020;55988;9;ON;0;2.11e+08
52.548.435/0001-79;JSL S.A.;2015-01-01;22020;55988;9;PN;0;0
52.548.435/0001-79;JSL S.A.;2016-01-01;22020;64869;9;ON;0;2.07e+08
52.548.435/0001-79;JSL S.A.;2016-01-01;22020;64869;9;PN;0;0
52.548.435/0001-79;JSL S.A.;2017-01-01;22020;73658;9;ON;0;202500000
52.548.435/0001-79;JSL S.A.;2017-01-01;22020;73658;9;PN;0;0
52.548.435/0001-79;JSL S.A.;2018-01-01;22020;82876;13;ON;0;205537500
52.548.435/0001-79;JSL S.A.;2018-01-01;22020;82876;13;PN;0;0
52.548.435/0001-79;JSL S.A.;2019-01-01;22020;93561;17;ON;0;206974040
52.548.435/0001-79;JSL S.A.;2019-01-01;22020;93561;17;PN;0;0
52.548.435/0001-79;JSL S.A.;2020-01-01;22020;93879;1;ON;0;207692383
52.548.435/0001-79;JSL S.A.;2020-01-01;22020;93879;1;PN;0;0
10.894.123/0001-77;BOLERO PARTICIPA;2010-01-01;22039;2959;1;ON;0;1e+05
10.894.123/0001-77;BOLERO PARTICIPA;2010-01-01;22039;2959;1;PN;2;1
10.894.123/0001-77;BOLERO PARTICIPA;2010-01-01;22039;2959;1;PN;1;99999
10.894.123/0001-77;BOLERO PARTICIPA;2011-01-01;22039;10746;2;ON;0;1e+05
10.894.123/0001-77;BOLERO PARTICIPA;2011-01-01;22039;10746;2;PN;2;1
10.894.123/0001-77;BOLERO PARTICIPA;2011-01-01;22039;10746;2;PN;1;99999
10.894.123/0001-77;BOLERO PARTICIPA;2012-01-01;22039;19041;1;ON;0;982792
10.894.123/0001-77;BOLERO PARTICIPA;2012-01-01;22039;19041;1;PN;2;1
10.894.123/0001-77;BOLERO PARTICIPA;2012-01-01;22039;19041;1;PN;1;982791
10.894.123/0001-77;BOLERO PARTICIPA;2014-01-01;22039;38987;1;ON;0;982792
10.894.123/0001-77;BOLERO PARTICIPA;2014-01-01;22039;38987;1;PN;2;1
10.894.123/0001-77;BOLERO PARTICIPA;2014-01-01;22039;38987;1;PN;1;982791
10.894.123/0001-77;BOLERO PARTICIPA;2015-01-01;22039;48249;1;ON;0;982792
10.894.123/0001-77;BOLERO PARTICIPA;2015-01-01;22039;48249;1;PN;2;1
10.894.123/0001-77;BOLERO PARTICIPA;2015-01-01;22039;48249;1;PN;1;982791
10.382.341/0001-22;METROPOLIS EMPREENDIMENTOS IMOBILI;2010-01-01;22047;2309;1;ON;0;35849933
10.382.341/0001-22;METROPOLIS EMPREENDIMENTOS IMOBILI;2010-01-01;22047;2309;1;PN;0;0
10.382.341/0001-22;METROPOLIS EMPREENDIMENTOS IMOBILI;2011-01-01;22047;14602;2;ON;0;25363000
10.382.341/0001-22;METROPOLIS EMPREENDIMENTOS IMOBILI;2011-01-01;22047;14602;2;PN;0;0
10.382.341/0001-22;METROPOLIS EMPREENDIMENTOS IMOBILI;2012-01-01;22047;19242;2;ON;0;25363000
10.382.341/0001-22;METROPOLIS EMPREENDIMENTOS IMOBILI;2012-01-01;22047;19242;2;PN;0;0
10.382.341/0001-22;METROPOLIS EMPREENDIMENTOS IMOBILI;2013-01-01;22047;38211;19;ON;0;10597858
10.382.341/0001-22;METROPOLIS EMPREENDIMENTOS IMOBILI;2013-01-01;22047;38211;19;PN;5;1042
10.382.341/0001-22;METROPOLIS EMPREENDIMENTOS IMOBILI;2013-01-01;22047;38211;19;PN;6;1042
10.382.341/0001-22;METROPOLIS EMPREENDIMENTOS IMOBILI;2014-01-01;22047;41797;7;ON;0;11730803
10.382.341/0001-22;METROPOLIS EMPREENDIMENTOS IMOBILI;2014-01-01;22047;41797;7;PN;0;0
61.189.288/0001-89;MARISA LOJAS S.A.;2010-01-01;22055;6994;3;ON;0;184551230
61.189.288/0001-89;MARISA LOJAS S.A.;2010-01-01;22055;6994;3;PN;0;0
61.189.288/0001-89;MARISA LOJAS S.A.;2011-01-01;22055;16606;8;ON;0;184551230
61.189.288/0001-89;MARISA LOJAS S.A.;2011-01-01;22055;16606;8;PN;0;0
61.189.288/0001-89;MARISA LOJAS S.A.;2012-01-01;22055;28117;12;ON;0;184551230
61.189.288/0001-89;MARISA LOJAS S.A.;2012-01-01;22055;28117;12;PN;0;0
61.189.288/0001-89;MARISA LOJAS S.A.;2013-01-01;22055;38167;16;ON;0;184551230
61.189.288/0001-89;MARISA LOJAS S.A.;2013-01-01;22055;38167;16;PN;0;0
61.189.288/0001-89;MARISA LOJAS S.A.;2014-01-01;22055;46867;10;ON;0;185532726
61.189.288/0001-89;MARISA LOJAS S.A.;2014-01-01;22055;46867;10;PN;0;0
61.189.288/0001-89;MARISA LOJAS S.A.;2015-01-01;22055;55501;11;ON;0;185532726
61.189.288/0001-89;MARISA LOJAS S.A.;2015-01-01;22055;55501;11;PN;0;0
61.189.288/0001-89;MARISA LOJAS S.A.;2016-01-01;22055;65370;12;ON;0;185532726
61.189.288/0001-89;MARISA LOJAS S.A.;2016-01-01;22055;65370;12;PN;0;0
61.189.288/0001-89;MARISA LOJAS S.A.;2017-01-01;22055;75092;11;ON;0;185532726
61.189.288/0001-89;MARISA LOJAS S.A.;2017-01-01;22055;75092;11;PN;0;0
61.189.288/0001-89;MARISA LOJAS S.A.;2018-01-01;22055;83809;14;ON;0;185532726
61.189.288/0001-89;MARISA LOJAS S.A.;2018-01-01;22055;83809;14;PN;0;0
61.189.288/0001-89;MARISA LOJAS S.A.;2019-01-01;22055;92462;13;ON;0;261666739
61.189.288/0001-89;MARISA LOJAS S.A.;2019-01-01;22055;92462;13;PN;0;0
10.302.690/0001-97;NEXFUEL BIOENERGIA S/A;2010-01-01;22063;1799;1;ON;0;4100
10.302.690/0001-97;NEXFUEL BIOENERGIA S/A;2010-01-01;22063;1799;1;PN;0;0
10.302.690/0001-97;NEXFUEL BIOENERGIA S/A;2011-01-01;22063;9284;1;ON;0;150000
10.302.690/0001-97;NEXFUEL BIOENERGIA S/A;2011-01-01;22063;9284;1;PN;0;0
10.647.979/0001-48;CONC ROTA DAS BANDEIRAS S.A.;2010-01-01;22071;3446;2;ON;0;146527000
